community_id,poi_category,poi_rank,poi_name,poi_type,distance_m,lat,lng,address
24,bank,1,深圳农商银行(白石厦支行),金融保险服务;银行;深圳农村商业银行,666,22.674722,113.827803,白石厦路1-2号
24,bank,2,深圳农村商业银行24小时自助银行(白石厦支行),金融保险服务;自动提款机;深圳农村商业银行ATM,680,22.674515,113.827764,白石厦大道东1-1号附近
24,bank,3,中国工商银行24小时自助银行(深圳福永支行),金融保险服务;自动提款机;中国工商银行ATM,938,22.671952,113.826549,福永镇福永大道349号1层
24,convenience,1,雄兴隆士多店,购物服务;便民商店/便利店;便民商店/便利店,54,22.676777,113.833424,创业工业园北门西50米
24,convenience,2,汉丰隆便利店,购物服务;便民商店/便利店;便民商店/便利店,67,22.676839,113.833175,淇誉路8-11号
24,convenience,3,众旺连锁便利店,购物服务;便民商店/便利店;便民商店/便利店,104,22.677070,113.834734,创业工业园美华路46号
25,restaurant,1,深圳市禧厨餐饮有限公司,公司企业;公司;公司,270,22.661152,114.222107,福桐路与南坪东大道交叉口西120米
25,restaurant,2,鑫发餐饮,餐饮服务;中餐厅;中餐厅,519,22.659587,114.223966,横坪公路232-5
25,restaurant,3,名居山河里买买提餐饮店(龙岗大道店),餐饮服务;餐饮相关场所;餐饮相关,810,22.656836,114.217445,龙岗大道与新园路交叉口东北160米
25,bank,1,深圳农商银行(园山支行),金融保险服务;银行;深圳农村商业银行,118,22.662403,114.220435,园山街道星河智荟花园A2区E座1017号1101号2100号商铺
25,bank,2,深圳农村商业银行24小时自助银行(园山支行),金融保险服务;自动提款机;深圳农村商业银行ATM,132,22.662283,114.220395,南坪东大道与龙岗大道(北)交叉口东北60米
25,bank,3,中国农业银行(深圳园山支行),金融保险服务;银行;中国农业银行,901,22.671021,114.223767,龙岗大道7046号(荷坳地铁站A口步行180米)
25,convenience,1,美宜佳(星河智荟店),购物服务;便民商店/便利店;便民商店/便利店,60,22.662910,114.221314,园山街道星河智荟C栋L1-060号铺
25,convenience,2,兆隆商行,购物服务;便民商店/便利店;便民商店/便利店,167,22.663131,114.219358,龙岗大道横岗段(6259号)
25,convenience,3,鑫家鑫便利店,购物服务;便民商店/便利店;便民商店/便利店,223,22.664078,114.222994,横岗街道银海工业区川亿电脑老大门对面
26,restaurant,1,客语客家菜(布吉万象汇店),餐饮服务;中餐厅;广东菜(粤菜),146,22.592773,114.131142,布吉街道罗岗社区信义荔景御园E区1栋C座L458
26,restaurant,2,得意啫·顺德饭堂·啫煲(深圳布吉万象汇店),餐饮服务;中餐厅;广东菜(粤菜),199,22.593376,114.131146,布吉街道罗岗社区翔鸽路2号深圳布吉万象汇L4层
26,restaurant,3,味之来餐饮管理有限公司,公司企业;公司;公司,234,22.590725,114.130175,禾富东路与罗岗路交叉口南120米
26,bank,1,中国建设银行(深圳罗岗支行),金融保险服务;银行;中国建设银行,145,22.590962,114.131058,"布吉街道荔山御园D区5栋101-102、105(万象汇正对面,地铁百鸽笼站B出口)"
26,bank,2,中国建设银行24小时自助银行(深圳罗岗支行),金融保险服务;自动提款机;中国建设银行ATM,153,22.590934,114.130982,布吉街道信义荔山御园D区5栋101、102、105商铺
26,bank,3,中国工商银行24小时自助银行(万象汇支行),金融保险服务;自动提款机;中国工商银行ATM,159,22.591346,114.130667,罗岗路信义·金御半山
26,convenience,1,美宜佳(信义·金御半山店),购物服务;便民商店/便利店;便民商店/便利店,117,22.591723,114.133266,布吉街道翔鸽路2号信义·金御半山三期
26,convenience,2,新力有家便利店(龙岗二院),购物服务;便民商店/便利店;便民商店/便利店,299,22.594075,114.133725,创作路与创富南路交叉口南120米
26,convenience,3,小泊便利店(深圳布吉万象汇店),购物服务;便民商店/便利店;便民商店/便利店,310,22.594425,114.131025,布吉街道罗岗社区翔鸽路2号深圳布吉万象汇泊寓旗舰店H栋501室
27,restaurant,1,深圳市盛时长安餐饮管理有限公司,公司企业;公司企业;公司企业,458,22.764303,113.856270,东汇路与东方工业二街交叉口北80米
27,restaurant,2,深圳市创利餐饮管理有限公司,公司企业;公司;公司,628,22.763915,113.853488,立业路与宝利来步行街交叉口西北60米
27,restaurant,3,深圳市咯咯哒餐饮有限公司,公司企业;公司;公司,860,22.765825,113.852225,楼岗大道80号集信大厦
27,bank,1,交通银行(深圳松岗支行),金融保险服务;银行;交通银行,122,22.761478,113.857654,松岗街道东方新天地购物中心项目一层139号商铺
27,bank,2,招商银行24小时自助银行(深圳松岗支行),金融保险服务;自动提款机;招商银行ATM,185,22.761531,113.856960,松岗街道联投东方华府2期1栋142-145
27,bank,3,招商银行(深圳松岗支行),金融保险服务;银行;招商银行,185,22.761485,113.856932,松岗街道联投东方华府2期1栋142-145
27,convenience,1,7-ELEVEn(联投东方7424店),购物服务;便民商店/便利店;7-ELEVEn便利店,101,22.761162,113.857680,东方大道36号东方新天地L1层L140-141
27,convenience,2,雅轩商行,购物服务;便民商店/便利店;便民商店/便利店,154,22.759379,113.858511,东方大道与白马路交叉口东南100米
27,convenience,3,旺美客便利店,购物服务;购物相关场所;购物相关场所,227,22.758966,113.857515,白马路12-5号
28,restaurant,1,梅香阁餐饮店,餐饮服务;中餐厅;中餐厅,127,22.698302,114.128649,平湖街道平湖广场巾帼街双拥路37-8号
28,restaurant,2,协盛广告有限公司,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,250,22.699870,114.129370,平湖街道力昌社区平龙东路193-197号
28,restaurant,3,深圳市良加华餐饮有限公司,公司企业;公司;公司,384,22.696536,114.133207,北门街与群益步行街交叉口西北20米
28,bank,1,平安银行ATM(平湖支行),金融保险服务;自动提款机;平安银行ATM,122,22.696653,114.129115,平湖大街与双拥街交汇处
28,bank,2,平安银行(深圳平湖支行),金融保险服务;银行;平安银行,125,22.696629,114.129101,平湖街道双拥街平湖会堂首层
28,bank,3,深圳农村商业银行ATM,金融保险服务;自动提款机;深圳农村商业银行ATM,379,22.695090,114.132118,守珍街138号(双拥街地铁站A口步行470米)
28,convenience,1,美佳亲(深圳龙湖花园店),购物服务;便民商店/便利店;便民商店/便利店,54,22.698105,114.129817,裕和北街龙湖花园101号
28,convenience,2,顺兴隆批发部,购物服务;便民商店/便利店;便民商店/便利店,165,22.696225,114.130175,新风北街与双拥街交叉口南60米
28,convenience,3,天猫小店德新新便利店(平龙路店),购物服务;便民商店/便利店;便民商店/便利店,181,22.698550,114.128197,平龙东路117号-1
29,restaurant,1,琦菲餐饮管理有限公司,公司企业;公司;公司,59,22.547208,114.135293,凤凰路与华丽路交叉口东南140米
29,restaurant,2,深圳市善德餐饮管理有限公司,公司企业;公司;公司,263,22.545396,114.135912,深南东路1022号文华大厦东座(黄贝岭地铁站H口旁)
29,restaurant,3,鲜海荟餐饮管理有限公司,公司企业;公司;公司,512,22.548075,114.130475,文锦中路1027号深业大厦
29,bank,1,中国农业银行(中山花园支行),金融保险服务;银行;中国农业银行,95,22.548539,114.135720,凤凰路116-120号(黄贝岭地铁站B口步行280米)
29,bank,2,招商银行(深圳文锦渡支行),金融保险服务;银行;招商银行,258,22.545437,114.135900,深南东路文华大厦首层
29,bank,3,招商银行24小时自助银行(深圳文锦渡支行),金融保险服务;自动提款机;招商银行ATM,259,22.545437,114.135917,深南东路文华大厦1层东座(黄贝岭地铁站H口旁)
29,convenience,1,美宜佳(黄贝岭南街店),购物服务;购物相关场所;购物相关场所,70,22.547681,114.136127,黄贝岭华侨新村东北门旁(黄贝岭地铁站B口步行150米)
29,convenience,2,华侨新村士多店,购物服务;便民商店/便利店;便民商店/便利店,72,22.547255,114.135929,深南东路1078号黄贝岭华侨新村
29,convenience,3,美宜佳(凤凰路店),购物服务;便民商店/便利店;便民商店/便利店,103,22.547436,114.134484,黄贝街道黄贝岭下村45栋
30,restaurant,1,红森餐饮连锁(二店),餐饮服务;中餐厅;中餐厅,447,22.680599,114.370708,比亚迪2-5号门
30,restaurant,2,又系你餐饮店(沙新路店),餐饮服务;中餐厅;广东菜(粤菜),769,22.689175,114.363708,沙新路39-2号(沙壆地铁站D口步行400米)
30,bank,1,中国建设银行(深圳比亚迪支行),金融保险服务;银行;中国建设银行,99,22.682343,114.367812,比亚迪路北侧豪方东园5栋一楼55-60号商铺
30,bank,2,信合之家,金融保险服务;银行;农村商业银行,1295,22.693395,114.361400,马峦街道中建五局活生区
30,bank,3,深圳农村商业银行(石井支行),金融保险服务;银行;深圳农村商业银行,1349,22.689016,114.378766,坪葵路6号
30,convenience,1,美宜佳(豪方东园店),购物服务;便民商店/便利店;便民商店/便利店,69,22.683491,114.366761,比亚迪路北侧豪方东园1栋(沙壆地铁站B口步行430米)
30,convenience,2,七塘商行(豪方东园店),购物服务;便民商店/便利店;便民商店/便利店,107,22.684056,114.367124,豪方东园1B栋135号(沙壆地铁站B口步行440米)
30,convenience,3,彬记百货(新村店),购物服务;便民商店/便利店;便民商店/便利店,205,22.684534,114.368565,沙坣新村一巷二号(沙壆地铁站B口步行460米)
31,restaurant,1,深圳市元鸿餐饮管理有限公司,公司企业;公司;公司,323,22.549425,114.230575,田荣路15号桥东社区服务综合楼
31,restaurant,2,权新餐饮,餐饮服务;中餐厅;中餐厅,443,22.553849,114.234350,深盐路与沙盐路交叉口东北40米
31,restaurant,3,深圳市熊记蚝庄餐饮管理有限公司,公司企业;公司;公司|餐饮服务;中餐厅;中餐厅,456,22.550412,114.229270,恩上路一巷与恩上一街交叉口西20米
31,bank,1,中国建设银行(沙头角支行),金融保险服务;银行;中国建设银行,138,22.548942,114.232828,沙头角街道卓越荣津瀚海湾名庭一层25-32商铺、二层15号商铺
31,bank,2,中国建设银行24小时自助银行,金融保险服务;自动提款机;中国建设银行ATM,152,22.548825,114.232775,金融路与官下路交叉口西南60米
31,bank,3,兴业银行(深圳盐田支行),金融保险服务;银行;兴业银行,204,22.551204,114.235088,海涛路132号东和大厦F1层
31,convenience,1,左邻右居便利店,购物服务;便民商店/便利店;便民商店/便利店,157,22.550285,114.232202,官下路21号官路吓村
31,convenience,2,亲和便利店(菜鸟驿站),购物服务;便民商店/便利店;便民商店/便利店,160,22.550307,114.232174,官路吓村13号
31,convenience,3,美宜佳,购物服务;便民商店/便利店;便民商店/便利店,236,22.548135,114.232407,卓越荣津瀚海湾名庭南门旁
33,restaurant,1,深圳锦辉装修设计工程有限公司,公司企业;公司;广告装饰,54,22.545111,114.082353,华强北街道华航社区振华路122号海外装饰大院3栋706
33,restaurant,2,深圳粉派餐饮有限公司,公司企业;公司;公司,117,22.543851,114.082485,振中一街与中航一街交叉口西北20米
33,restaurant,3,乐诚餐饮管理(深圳)有限公司,公司企业;公司;公司,137,22.544575,114.083275,振华路118-4号华丽装饰大厦
33,bank,1,兴业银行(华富支行),金融保险服务;银行;兴业银行,36,22.544532,114.082189,振华路122号海外装饰大厦1层
33,bank,2,马来西亚马来亚银行(中航城君尚购物中心店),金融保险服务;银行;银行,135,22.543565,114.081956,华福路中航中心37楼17-8单元
33,bank,3,广州银行(华强支行),金融保险服务;银行;银行,150,22.544187,114.083272,振华路175-14号航苑大厦首层
33,convenience,1,万宝家便利店(海外装饰大厦店),购物服务;超级市场;超市,60,22.544584,114.082504,振华路122号海外装饰大厦1层
33,convenience,2,517便利店(振华店),购物服务;便民商店/便利店;便民商店/便利店,172,22.543910,114.083338,振华路175号东门航苑大厦东座A单元
33,convenience,3,喜客24小时便利店,购物服务;便民商店/便利店;便民商店/便利店,194,22.544868,114.083843,中航北苑大厦西门旁(华强北地铁站C口旁)
34,restaurant,1,海斯比船艇科技股份有限公司,购物服务;花鸟鱼虫市场;花卉市场|住宿服务;旅馆招待所;旅馆招待所|公司企业;公司;公司|体育休闲服务;体育休闲服务场所;体育休闲服务场所,518,22.483825,113.928325,蛇口望海路1051号
34,restaurant,2,胖子牛蹄(湾厦路店),餐饮服务;中餐厅;中餐厅,696,22.485255,113.930558,湾厦路42-3号(东角头地铁站A口步行120米)
34,restaurant,3,蛇口德记烧腊饭店(老字号),餐饮服务;中餐厅;中餐厅,852,22.486840,113.928376,南水路55号(原南水步行街)
34,bank,1,中国银行(深圳东角头支行),金融保险服务;银行;中国银行,845,22.486308,113.931758,蛇口新街54号东部渔港综合楼首层
34,bank,2,中国民生银行(深圳蛇口老街社区支行),金融保险服务;银行;中国民生银行,898,22.486140,113.924437,公园南路2-4号
34,bank,3,兴业银行24小时自助银行(蛇口支行),金融保险服务;自动提款机;兴业银行ATM,1048,22.483711,113.919950,海上世界双玺花园三期裙楼一楼
34,convenience,1,百里臣便利店(玫瑰分店),购物服务;便民商店/便利店;便民商店/便利店,163,22.479927,113.930262,金世纪路3-1号
34,convenience,2,全家便利店(半岛·城邦店),购物服务;便民商店/便利店;便民商店/便利店,372,22.479776,113.932452,半岛城邦4期西北门南130米
34,convenience,3,易捷便利店(望海路店),购物服务;便民商店/便利店;便民商店/便利店,422,22.482949,113.929489,中国石化兴港源加油站(东角头地铁站A口步行410米)
35,restaurant,1,深圳市奈雪餐饮管理有限公司梨园路分店,公司企业;公司;公司,83,22.558718,114.107332,梨园路8号HALO广场2期F2层
35,restaurant,2,哈啰(深圳)餐饮文化管理有限公司,公司企业;公司;公司,94,22.559663,114.107122,笋岗街道梨园路128号宝能汽车大楼
35,restaurant,3,深圳市明川餐饮管理有限公司,公司企业;公司;公司,145,22.558270,114.107765,笋岗街道梨园路8号HALO广场2期
35,bank,1,深圳罗湖蓝海村镇银行,金融保险服务;银行;银行,139,22.557773,114.106939,物资置地大厦13栋(园岭地铁站D口步行330米)
35,bank,2,招商银行(深圳红岭支行),金融保险服务;银行;招商银行|金融保险服务;自动提款机;招商银行ATM,143,22.559086,114.105181,笋岗街道HALO广场五期首层
35,bank,3,招商银行ATM深圳红岭支行,金融保险服务;自动提款机;招商银行ATM,143,22.559086,114.105181,宝安北路HALO广场五期L1-1B/3号铺
35,convenience,1,美宜佳(ADC艺展中心2期店),购物服务;便民商店/便利店;便民商店/便利店,8,22.559056,114.106583,笋岗街道笋西社区桃园路238号笋岗仓库区813栋南座一层A05号
35,convenience,2,好易购便利店,购物服务;便民商店/便利店;便民商店/便利店,54,22.559226,114.107036,桃园路228号笋岗加油站
35,convenience,3,喜市多便利店(HALO广场店),购物服务;便民商店/便利店;便民商店/便利店,90,22.558310,114.107076,梨园路8号HALO广场第一层L1-19商铺
38,restaurant,1,金龙餐饮,餐饮服务;中餐厅;中餐厅,138,22.747453,114.020469,澳伟路与澳门工业区路交叉口西北20米
38,restaurant,2,醉云天餐饮管理有限公司,餐饮服务;中餐厅;中餐厅,225,22.745841,114.021156,章阁社区挂月路宏景公寓
38,restaurant,3,聚香楼餐饮管理有限公司,公司企业;公司;公司,254,22.747005,114.024104,桂月路与大富路交叉口东北160米
38,bank,1,中国邮政储蓄银行(福城营业所),金融保险服务;银行;银行,193,22.746561,114.023111,福城街道章阁社区桂月路466-1号
38,bank,2,深圳农商银行(章阁支行),金融保险服务;银行;深圳农村商业银行|金融保险服务;银行;农村商业银行,707,22.743803,114.016394,福城街道章阁社区志扬大道8号志扬时代广场1层
38,bank,3,深圳农商银行24小时自助银行,金融保险服务;自动提款机;农村商业银行ATM,712,22.743798,114.016344,志扬时代广场(观澜分店)
38,convenience,1,老张便利店(尚品雅居店),购物服务;便民商店/便利店;便民商店/便利店,0,22.747789,114.021776,澳桂路11号尚品雅居
38,convenience,2,家乐通便利店(尚品雅居分店),购物服务;便民商店/便利店;便民商店/便利店,52,22.747439,114.022115,福城街道尚品雅居25号商铺
38,convenience,3,简逸便利店,购物服务;便民商店/便利店;便民商店/便利店,110,22.746825,114.022025,"章阁澳桂路7号,7-17.7-18门牌号简逸便利店"
39,restaurant,1,深圳市茶画餐饮管理有限公司,公司企业;公司;公司,272,22.570339,113.877074,西乡街道宝安大道3096号德弘基创客居
39,restaurant,2,深圳市味湘十二点餐饮连锁有限公司西乡第三分公司,餐饮服务;中餐厅;中餐厅,282,22.567625,113.877675,西乡街道径贝华侨新村8巷8号径贝社区
39,restaurant,3,瀚青餐饮管理,公司企业;公司;公司,292,22.566057,113.874721,径贝一路与径贝新村路交叉口南20米
39,bank,1,中国农业银行24小时自助银行(西乡支行),金融保险服务;自动提款机;中国农业银行ATM,395,22.570739,113.878271,宝安大道3078-3080
39,bank,2,中国农业银行(深圳西乡支行),金融保险服务;银行;中国农业银行,402,22.570611,113.878450,西乡河东路与宝安大道交汇处百佳华大厦1层
39,bank,3,交通银行ATM(深圳西乡支行),金融保险服务;自动提款机;交通银行ATM,455,22.572528,113.873738,大仟里
39,convenience,1,天猫小店(径贝华侨新村店),购物服务;便民商店/便利店;便民商店/便利店,101,22.569361,113.875776,径贝华侨新村7巷8号
39,convenience,2,美宜佳(径贝新村1店),购物服务;便民商店/便利店;便民商店/便利店,123,22.568371,113.876322,24区三坊七巷1号
39,convenience,3,中百便利店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,132,22.569441,113.876124,径贝华侨新村八巷八号
40,restaurant,1,一心一味(新洲店),餐饮服务;中餐厅;中餐厅,26,22.523154,114.046356,沙头街道新洲二街南溪综合楼首层137
40,restaurant,2,贝果佳蓓(深圳)餐饮食品管理有限公司,公司企业;公司企业;公司企业,93,22.523698,114.046685,新洲二街与新洲七街交叉口东北40米
40,restaurant,3,深圳澧康餐饮管理有限公司,公司企业;公司;公司,194,22.524060,114.044620,新洲三街与新洲八街交叉口东北100米
40,bank,1,中国农业银行(福强支行),金融保险服务;银行;中国农业银行,194,22.524291,114.044839,新洲九街273号星河雅居102
40,bank,2,广发银行(新洲支行),金融保险服务;银行;广发银行,224,22.524416,114.047727,新洲九街99号嘉葆润金座F1层
40,bank,3,深圳新洲村支行,金融保险服务;银行;银行,345,22.526125,114.046025,新洲村牌坊街与新洲十一街交叉口南100米
40,convenience,1,优加便利店(新洲二街店),购物服务;便民商店/便利店;便民商店/便利店,23,22.523151,114.046331,新洲二街133号
40,convenience,2,汇友便利店(祠堂村一街店),购物服务;便民商店/便利店;便民商店/便利店,66,22.522424,114.046103,祠堂村一街新洲祠堂(沙尾地铁站C口步行400米)
40,convenience,3,美宜佳(绿景店),购物服务;便民商店/便利店;便民商店/便利店,71,22.522832,114.045482,新洲七街51号沙尾地铁站C口步行410米)
41,restaurant,1,晴毅餐饮管理有限公司,公司企业;公司;公司,146,22.539555,114.104252,红岭南路1049号红岭大厦
41,restaurant,2,深圳市可美三餐餐饮管理有限公司,公司企业;公司;公司,146,22.539555,114.104252,红岭南路1049号红岭大厦
41,restaurant,3,深圳市好蟹源餐饮管理有限公司红岭分公司,公司企业;公司;公司,149,22.539575,114.104275,红岭南路1049号红岭大厦
41,bank,1,中国建设银行(深圳深南中路支行),金融保险服务;银行;中国建设银行,135,22.540191,114.103086,深南中路1019号万德大厦F1层
41,bank,2,中国建设银行24小时自助银行(深圳深南中路支行),金融保险服务;自动提款机;中国建设银行ATM,141,22.540233,114.103194,深南中路1009号万德大厦1层
41,bank,3,上海浦东发展银行(深南中支行),金融保险服务;银行;上海浦东发展银行,158,22.539190,114.104496,红岭南路红岭大厦4-5栋1层
41,convenience,1,美宜佳(万象店),购物服务;便民商店/便利店;便民商店/便利店,44,22.538600,114.103132,东园新村南门旁(红岭南地铁站C口步行260米)
41,convenience,2,DELL戴尔数码配件,购物服务;家电电子卖场;数码电子,93,22.539076,114.102071,巴丁街153号(红岭南地铁站A口步行410米)(戴尔售后服务)
41,convenience,3,守善南园小店,商务住宅;住宅区;住宅小区|购物服务;便民商店/便利店;便民商店/便利店,118,22.539576,114.102028,巴登街与埔尾路交叉口北120米
42,restaurant,1,深圳市来恩餐饮管理有限公司,公司企业;公司;公司,34,22.520125,114.051875,石厦二街与石厦五街交叉口西南80米
42,restaurant,2,深圳市瑞园餐饮管理策划有限公司,公司企业;公司;公司,72,22.519975,114.052225,石厦二街与石厦五街交叉口西南80米
42,restaurant,3,深圳市豪麟餐饮有限公司马成时代分店,餐饮服务;中餐厅;中餐厅,169,22.521175,114.052725,石厦时代广场(石厦地铁站E口步行360米)
42,bank,1,中国建设银行(石厦支行),金融保险服务;银行;中国建设银行,185,22.520116,114.053342,沙头街道石厦北二街89号新港商城120、211A商铺
42,bank,2,中国建设银行24小时自助银行(石厦支行),金融保险服务;自动提款机;中国建设银行ATM,189,22.519977,114.053373,石厦北二街新港商城C座(石厦地铁站F口步行430米)
42,bank,3,深圳前海云溪基金管理有限公司,金融保险服务;银行;银行,251,22.521804,114.053162,福保街道石厦北二街新天世纪商务中心A座1711-1713
42,convenience,1,快时哆超市,购物服务;便民商店/便利店;便民商店/便利店,1,22.520125,114.051525,福民路石厦东村(石厦地铁站F口步行460米)
42,convenience,2,新发便利店(石厦北一街),购物服务;便民商店/便利店;便民商店/便利店,49,22.519692,114.051385,福保街道石厦东村198-4号
42,convenience,3,美惠源超市(福田店),购物服务;便民商店/便利店;便民商店/便利店,51,22.519887,114.051103,福民路石厦东村200栋101
43,restaurant,1,袁味餐饮,餐饮服务;中餐厅;中餐厅,276,22.690725,114.339625,迎春路与民安路交叉口东40米
43,restaurant,2,浩政餐饮店,餐饮服务;餐饮相关场所;餐饮相关,313,22.690368,114.338949,迎春路与民安路交叉口西南40米
43,restaurant,3,深圳市唐轩酒楼餐饮管理有限公司,餐饮服务;中餐厅;中餐厅|公司企业;公司;公司,351,22.688893,114.345108,和平路与中兴西五巷交叉口北20米
43,bank,1,深圳福田深通村镇银行(坪山支行),金融保险服务;银行;银行,442,22.690150,114.345865,建设路49号泰华教育城一楼
43,bank,2,深圳农村商业银行(六联支行),金融保险服务;银行;农村商业银行|金融保险服务;银行;深圳农村商业银行,445,22.691843,114.338498,坪山街道六和商业广场一期56号商铺
43,bank,3,广州农商银行深圳坪山支行,金融保险服务;银行;银行,569,22.693636,114.339057,深汕路168号六合城商业广场165-166号
43,convenience,1,爱友家便利店24小时(六和城店),购物服务;便民商店/便利店;便民商店/便利店,184,22.688898,114.339921,建设路与和平路交叉路口东北侧(坪山街道办东南侧)
43,convenience,2,顺发日用百货批发,购物服务;便民商店/便利店;便民商店/便利店|购物服务;专卖店;专营店,230,22.690335,114.339866,民安路82号(坪山围地铁站H口步行340米)
43,convenience,3,欣辰便利店,购物服务;便民商店/便利店;便民商店/便利店,273,22.691125,114.340125,迎春路45号坪山六联小学对面
44,restaurant,1,道禾餐饮管理有限公司,公司企业;公司;公司,665,22.564697,114.175036,畔山路与国威路交叉口西北100米
44,bank,1,平安银行(深圳莲塘支行),金融保险服务;银行;平安银行,882,22.561136,114.173803,莲塘路82号平安银行大厦
44,bank,2,中国建设银行(莲塘支行),金融保险服务;银行;中国建设银行,979,22.560629,114.173031,罗沙路3042号莲塘工业区建行大厦
44,bank,3,中国邮政储蓄银行(深圳莲塘支行),金融保险服务;银行;中国邮政储蓄银行,1004,22.561379,114.172396,莲塘路134号
44,convenience,1,E家便利店(华景园南区店),购物服务;便民商店/便利店;便民商店/便利店,566,22.563947,114.176056,国威路6-1号(莲塘地铁站A口步行50米)
44,convenience,2,安邻小铺,购物服务;便民商店/便利店;便民商店/便利店,617,22.563525,114.175625,畔山路与国威路交叉口南60米
44,convenience,3,周记士多店,购物服务;便民商店/便利店;便民商店/便利店,669,22.561958,114.175676,畔山路辅路与莲塘路交叉口北140米
45,restaurant,1,深圳锦辉装修设计工程有限公司,公司企业;公司;广告装饰,66,22.545111,114.082353,华强北街道华航社区振华路122号海外装饰大院3栋706
45,restaurant,2,深圳市强兴餐饮管理有限责任公司,公司企业;公司;公司,92,22.546025,114.083025,振兴路与友谊路交叉口东南60米
45,restaurant,3,乐诚餐饮管理(深圳)有限公司,公司企业;公司;公司,166,22.544575,114.083275,振华路118-4号华丽装饰大厦
45,bank,1,兴业银行(华富支行),金融保险服务;银行;兴业银行,129,22.544532,114.082189,振华路122号海外装饰大厦1层
45,bank,2,平安银行24小时自助银行(振中路),金融保险服务;自动提款机;平安银行ATM,193,22.544531,114.083602,振华路118华丽装饰大厦1层
45,bank,3,平安银行(深圳华富支行),金融保险服务;银行;平安银行,193,22.544531,114.083602,振华路118号华丽装饰大厦1、4楼
45,convenience,1,万宝家便利店(海外装饰大厦店),购物服务;超级市场;超市,127,22.544584,114.082504,振华路122号海外装饰大厦1层
45,convenience,2,喜客24小时便利店,购物服务;便民商店/便利店;便民商店/便利店,192,22.544868,114.083843,中航北苑大厦西门旁(华强北地铁站C口旁)
45,convenience,3,517便利店(振华店),购物服务;便民商店/便利店;便民商店/便利店,230,22.543910,114.083338,振华路175号东门航苑大厦东座A单元
46,restaurant,1,勇明香伙餐饮,餐饮服务;中餐厅;中餐厅,27,22.544688,114.092497,振华路50号中联电子大厦东座F1层
46,restaurant,2,大简餐饮管理有限公司,公司企业;公司;公司,49,22.544247,114.092459,家乐大厦4号楼(燕南地铁站A口步行70米)
46,restaurant,3,深圳市对系也是餐饮管理有限公司,公司企业;公司;公司,52,22.544775,114.092275,振华路50号中联电子大厦(燕南地铁站C口步行50米)
46,bank,1,中国建设银行(振华支行),金融保险服务;银行;中国建设银行,240,22.544826,114.095077,振华路8号(燕南地铁站B口步行180米)
46,bank,2,交通银行(深圳燕南支行),金融保险服务;银行;交通银行,253,22.546750,114.093575,燕南路96号阁林网苑首层
46,bank,3,中国邮政储蓄银行(华强北支行营业部),金融保险服务;银行;中国邮政储蓄银行,346,22.544113,114.089420,福田区振华路111-5号(燕南地铁站C口步行310米)
46,convenience,1,维德里(149家乐店),餐饮服务;餐饮相关场所;餐饮相关,28,22.544376,114.092886,振华路47号家乐大厦F1层(燕南地铁站A口步行80米)
46,convenience,2,美宜佳,购物服务;便民商店/便利店;便民商店/便利店,88,22.544314,114.091943,振华路75号银海大厦(燕南地铁站C口旁)
46,convenience,3,DELL戴尔电脑数码配件,购物服务;家电电子卖场;数码电子,88,22.544314,114.091943,振华路75号银海大厦(戴尔售后服务)
47,restaurant,1,深圳市斯加达餐饮管理有限公司,公司企业;公司;公司,80,22.567109,114.060377,安得街与广厦路交叉口西北100米
47,restaurant,2,深圳市麻辣香烫餐饮管理有限责任公司,公司企业;公司;公司,81,22.567125,114.060375,安得街与广厦路交叉口西北100米
47,restaurant,3,深圳市横屋梅林餐饮管理有限公司,公司企业;公司;公司,108,22.567825,114.061125,安得街10号海康大厦(上梅林地铁站H口步行70米)
47,bank,1,中国银行24小时自助银行(梅林支行),金融保险服务;自动提款机;中国银行ATM,150,22.568133,114.061554,梅林路67号(上梅林地铁站H口旁)
47,bank,2,中国银行(梅林支行),金融保险服务;银行;中国银行,157,22.568193,114.061596,梅林路67号海康大厦首层(上梅林地铁站H口步行50米)
47,bank,3,中信银行24小时自助银行,金融保险服务;自动提款机;中信银行ATM,246,22.569047,114.060786,梅林街道中康路126号卓悦汇购物中心北区F1层
47,convenience,1,美宜佳(合旺阁店),购物服务;便民商店/便利店;便民商店/便利店,42,22.566553,114.060846,合旺阁东门旁(上梅林地铁站H口步行200米)
47,convenience,2,美宜佳E056(广厦路店),购物服务;便民商店/便利店;便民商店/便利店,51,22.566460,114.060845,广夏路10号合旺阁E056
47,convenience,3,美宜佳(中康路店),购物服务;便民商店/便利店;便民商店/便利店,173,22.566794,114.059421,梅林街道中康路振业梅苑50号
48,restaurant,1,悦得闲广式点心茶楼(龙岗中心城店),餐饮服务;中餐厅;广东菜(粤菜),308,22.721205,114.232491,禾田路52号上影影城1楼
48,restaurant,2,全臻餐饮管理有限公司,公司企业;公司;公司,472,22.720486,114.239698,龙潭路与龙德北路交叉口西南100米
48,restaurant,3,和兴花园三期鸽色添香餐饮有限公司,餐饮服务;中餐厅;中餐厅|公司企业;公司;公司,560,22.720575,114.229725,和兴花园和顺苑
48,bank,1,中国银行(龙城支行),金融保险服务;银行;中国银行,339,22.721897,114.232645,龙福西路与和福路交汇处家和盛世花园1期文化中心D128
